"Step","olive-sweep-20 - Fall predictions (24h) Hub: NP15","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: NP15","olive-sweep-20 - Fall targets (24h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: SP15","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: SP15","olive-sweep-20 - Fall targets (24h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: ZP26","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (24h) Hub: ZP26","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter predictions (24h) Hub: NP15","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: NP15","olive-sweep-20 - Winter targets (24h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: SP15","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: SP15","olive-sweep-20 - Winter targets (24h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: ZP26","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (24h) Hub: ZP26","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (24h) Hub: NP15","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: NP15","olive-sweep-20 - Spring targets (24h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: SP15","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: SP15","olive-sweep-20 - Spring targets (24h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: ZP26","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (24h) Hub: ZP26","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (24h) Hub: NP15","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: NP15","olive-sweep-20 - Summer targets (24h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: SP15","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: SP15","olive-sweep-20 - Summer targets (24h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: ZP26","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (24h) Hub: ZP26","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MAX"
"96","23.011947631835938","23.011947631835938","23.011947631835938","42.709999084472656","42.709999084472656","42.709999084472656","18.033477783203125","18.033477783203125","18.033477783203125","39.90999984741211","39.90999984741211","39.90999984741211","17.992252349853516","17.992252349853516","17.992252349853516","40.849998474121094","40.849998474121094","40.849998474121094","19.655057907104492","19.655057907104492","19.655057907104492","21.719999313354492","21.719999313354492","21.719999313354492","18.608949661254883","18.608949661254883","18.608949661254883","21.600000381469727","21.600000381469727","21.600000381469727","19.59777069091797","19.59777069091797","19.59777069091797","21.5","21.5","21.5","14.61373233795166","14.61373233795166","14.61373233795166","6.429999828338623","6.429999828338623","6.429999828338623","9.161683082580566","9.161683082580566","9.161683082580566","5.269999980926514","5.269999980926514","5.269999980926514","12.276375770568848","12.276375770568848","12.276375770568848","5.010000228881836","5.010000228881836","5.010000228881836","29.276988983154297","29.276988983154297","29.276988983154297","40.79999923706055","40.79999923706055","40.79999923706055","32.05567932128906","32.05567932128906","32.05567932128906","45.22999954223633","45.22999954223633","45.22999954223633","29.059112548828125","29.059112548828125","29.059112548828125","39.41999816894531","39.41999816894531","39.41999816894531"
"97","21.239412307739258","21.239412307739258","21.239412307739258","37.599998474121094","37.599998474121094","37.599998474121094","16.30684471130371","16.30684471130371","16.30684471130371","34.439998626708984","34.439998626708984","34.439998626708984","16.169084548950195","16.169084548950195","16.169084548950195","35.2400016784668","35.2400016784668","35.2400016784668","22.919612884521484","22.919612884521484","22.919612884521484","18.010000228881836","18.010000228881836","18.010000228881836","21.721670150756836","21.721670150756836","21.721670150756836","17.3700008392334","17.3700008392334","17.3700008392334","23.160276412963867","23.160276412963867","23.160276412963867","17.59000015258789","17.59000015258789","17.59000015258789","17.767091751098633","17.767091751098633","17.767091751098633","15.4399995803833","15.4399995803833","15.4399995803833","15.125317573547363","15.125317573547363","15.125317573547363","14.890000343322754","14.890000343322754","14.890000343322754","16.40595817565918","16.40595817565918","16.40595817565918","14.9399995803833","14.9399995803833","14.9399995803833","35.23402786254883","35.23402786254883","35.23402786254883","493.8599853515625","493.8599853515625","493.8599853515625","38.533485412597656","38.533485412597656","38.533485412597656","467.3999938964844","467.3999938964844","467.3999938964844","35.36335372924805","35.36335372924805","35.36335372924805","475.7900085449219","475.7900085449219","475.7900085449219"
"98","20.219457626342773","20.219457626342773","20.219457626342773","36.119998931884766","36.119998931884766","36.119998931884766","15.401641845703125","15.401641845703125","15.401641845703125","33.11000061035156","33.11000061035156","33.11000061035156","15.204268455505371","15.204268455505371","15.204268455505371","33.84000015258789","33.84000015258789","33.84000015258789","24.01059913635254","24.01059913635254","24.01059913635254","21.469999313354492","21.469999313354492","21.469999313354492","22.633132934570312","22.633132934570312","22.633132934570312","20.489999771118164","20.489999771118164","20.489999771118164","24.378629684448242","24.378629684448242","24.378629684448242","20.809999465942383","20.809999465942383","20.809999465942383","23.52721405029297","23.52721405029297","23.52721405029297","21.3799991607666","21.3799991607666","21.3799991607666","21.933549880981445","21.933549880981445","21.933549880981445","21.510000228881836","21.510000228881836","21.510000228881836","22.44921875","22.44921875","22.44921875","21.5","21.5","21.5","40.98697280883789","40.98697280883789","40.98697280883789","489.489990234375","489.489990234375","489.489990234375","44.23896408081055","44.23896408081055","44.23896408081055","450.5","450.5","450.5","41.31065368652344","41.31065368652344","41.31065368652344","462.0899963378906","462.0899963378906","462.0899963378906"
"99","19.669876098632812","19.669876098632812","19.669876098632812","40.779998779296875","40.779998779296875","40.779998779296875","14.930726051330566","14.930726051330566","14.930726051330566","26.110000610351562","26.110000610351562","26.110000610351562","14.68375015258789","14.68375015258789","14.68375015258789","24.709999084472656","24.709999084472656","24.709999084472656","24.38688850402832","24.38688850402832","24.38688850402832","24.8799991607666","24.8799991607666","24.8799991607666","22.769359588623047","22.769359588623047","22.769359588623047","23.690000534057617","23.690000534057617","23.690000534057617","24.79005241394043","24.79005241394043","24.79005241394043","24.09000015258789","24.09000015258789","24.09000015258789","24.44926643371582","24.44926643371582","24.44926643371582","25.079999923706055","25.079999923706055","25.079999923706055","23.30169105529785","23.30169105529785","23.30169105529785","25.239999771118164","25.239999771118164","25.239999771118164","23.55098533630371","23.55098533630371","23.55098533630371","25.360000610351562","25.360000610351562","25.360000610351562","42.87046813964844","42.87046813964844","42.87046813964844","533.5900268554688","533.5900268554688","533.5900268554688","45.47804260253906","45.47804260253906","45.47804260253906","522.9000244140625","522.9000244140625","522.9000244140625","43.13709259033203","43.13709259033203","43.13709259033203","525.0800170898438","525.0800170898438","525.0800170898438"
"100","20.266138076782227","20.266138076782227","20.266138076782227","31.170000076293945","31.170000076293945","31.170000076293945","15.566808700561523","15.566808700561523","15.566808700561523","23.389999389648438","23.389999389648438","23.389999389648438","15.30957317352295","15.30957317352295","15.30957317352295","22.299999237060547","22.299999237060547","22.299999237060547","25.096223831176758","25.096223831176758","25.096223831176758","19.219999313354492","19.219999313354492","19.219999313354492","23.190898895263672","23.190898895263672","23.190898895263672","18.260000228881836","18.260000228881836","18.260000228881836","25.55262565612793","25.55262565612793","25.55262565612793","18.540000915527344","18.540000915527344","18.540000915527344","23.043485641479492","23.043485641479492","23.043485641479492","31.899999618530273","31.899999618530273","31.899999618530273","21.917036056518555","21.917036056518555","21.917036056518555","31.350000381469727","31.350000381469727","31.350000381469727","22.259380340576172","22.259380340576172","22.259380340576172","31.899999618530273","31.899999618530273","31.899999618530273","40.439823150634766","40.439823150634766","40.439823150634766","570.780029296875","570.780029296875","570.780029296875","42.03495788574219","42.03495788574219","42.03495788574219","553.6099853515625","553.6099853515625","553.6099853515625","40.38444137573242","40.38444137573242","40.38444137573242","555.0499877929688","555.0499877929688","555.0499877929688"
"101","23.064680099487305","23.064680099487305","23.064680099487305","27.8799991607666","27.8799991607666","27.8799991607666","18.23845863342285","18.23845863342285","18.23845863342285","21.81999969482422","21.81999969482422","21.81999969482422","18.046451568603516","18.046451568603516","18.046451568603516","20.84000015258789","20.84000015258789","20.84000015258789","22.318870544433594","22.318870544433594","22.318870544433594","21.209999084472656","21.209999084472656","21.209999084472656","20.614654541015625","20.614654541015625","20.614654541015625","20.110000610351562","20.110000610351562","20.110000610351562","22.466915130615234","22.466915130615234","22.466915130615234","20.440000534057617","20.440000534057617","20.440000534057617","21.124725341796875","21.124725341796875","21.124725341796875","20.649999618530273","20.649999618530273","20.649999618530273","19.826345443725586","19.826345443725586","19.826345443725586","20.139999389648438","20.139999389648438","20.139999389648438","20.286251068115234","20.286251068115234","20.286251068115234","20.530000686645508","20.530000686645508","20.530000686645508","34.71405029296875","34.71405029296875","34.71405029296875","246.97000122070312","246.97000122070312","246.97000122070312","35.236236572265625","35.236236572265625","35.236236572265625","218.33999633789062","218.33999633789062","218.33999633789062","34.17462158203125","34.17462158203125","34.17462158203125","225.35000610351562","225.35000610351562","225.35000610351562"
"102","25.568166732788086","25.568166732788086","25.568166732788086","26.770000457763672","26.770000457763672","26.770000457763672","20.592050552368164","20.592050552368164","20.592050552368164","22.239999771118164","22.239999771118164","22.239999771118164","20.481298446655273","20.481298446655273","20.481298446655273","21.440000534057617","21.440000534057617","21.440000534057617","20.69502830505371","20.69502830505371","20.69502830505371","17.600000381469727","17.600000381469727","17.600000381469727","19.307424545288086","19.307424545288086","19.307424545288086","16.68000030517578","16.68000030517578","16.68000030517578","20.607240676879883","20.607240676879883","20.607240676879883","16.959999084472656","16.959999084472656","16.959999084472656","19.556591033935547","19.556591033935547","19.556591033935547","20.739999771118164","20.739999771118164","20.739999771118164","18.210433959960938","18.210433959960938","18.210433959960938","20.149999618530273","20.149999618530273","20.149999618530273","18.650665283203125","18.650665283203125","18.650665283203125","20.530000686645508","20.530000686645508","20.530000686645508","27.775972366333008","27.775972366333008","27.775972366333008","49.439998626708984","49.439998626708984","49.439998626708984","27.52977752685547","27.52977752685547","27.52977752685547","42.189998626708984","42.189998626708984","42.189998626708984","26.82813262939453","26.82813262939453","26.82813262939453","43.630001068115234","43.630001068115234","43.630001068115234"
"103","27.69274139404297","27.69274139404297","27.69274139404297","26.969999313354492","26.969999313354492","26.969999313354492","22.623563766479492","22.623563766479492","22.623563766479492","21.950000762939453","21.950000762939453","21.950000762939453","22.598526000976562","22.598526000976562","22.598526000976562","21.09000015258789","21.09000015258789","21.09000015258789","18.736865997314453","18.736865997314453","18.736865997314453","15.069999694824219","15.069999694824219","15.069999694824219","17.82482147216797","17.82482147216797","17.82482147216797","14.359999656677246","14.359999656677246","14.359999656677246","18.400630950927734","18.400630950927734","18.400630950927734","14.59000015258789","14.59000015258789","14.59000015258789","17.310766220092773","17.310766220092773","17.310766220092773","19.40999984741211","19.40999984741211","19.40999984741211","16.154146194458008","16.154146194458008","16.154146194458008","18.479999542236328","18.479999542236328","18.479999542236328","16.43549919128418","16.43549919128418","16.43549919128418","18.969999313354492","18.969999313354492","18.969999313354492","25.627866744995117","25.627866744995117","25.627866744995117","41.95000076293945","41.95000076293945","41.95000076293945","25.303239822387695","25.303239822387695","25.303239822387695","34.209999084472656","34.209999084472656","34.209999084472656","24.55977439880371","24.55977439880371","24.55977439880371","35.75","35.75","35.75"
"104","30.106233596801758","30.106233596801758","30.106233596801758","26.40999984741211","26.40999984741211","26.40999984741211","25.04395866394043","25.04395866394043","25.04395866394043","22.81999969482422","22.81999969482422","22.81999969482422","25.096981048583984","25.096981048583984","25.096981048583984","22.290000915527344","22.290000915527344","22.290000915527344","16.171459197998047","16.171459197998047","16.171459197998047","16.049999237060547","16.049999237060547","16.049999237060547","15.628755569458008","15.628755569458008","15.628755569458008","15.699999809265137","15.699999809265137","15.699999809265137","15.642470359802246","15.642470359802246","15.642470359802246","15.779999732971191","15.779999732971191","15.779999732971191","17.52141761779785","17.52141761779785","17.52141761779785","17.809999465942383","17.809999465942383","17.809999465942383","16.30476951599121","16.30476951599121","16.30476951599121","15.890000343322754","15.890000343322754","15.890000343322754","16.59581184387207","16.59581184387207","16.59581184387207","17.270000457763672","17.270000457763672","17.270000457763672","24.3050479888916","24.3050479888916","24.3050479888916","29.850000381469727","29.850000381469727","29.850000381469727","24.036727905273438","24.036727905273438","24.036727905273438","29.670000076293945","29.670000076293945","29.670000076293945","23.235219955444336","23.235219955444336","23.235219955444336","29.18000030517578","29.18000030517578","29.18000030517578"
"105","32.297515869140625","32.297515869140625","32.297515869140625","26.440000534057617","26.440000534057617","26.440000534057617","27.281766891479492","27.281766891479492","27.281766891479492","26.440000534057617","26.440000534057617","26.440000534057617","27.413013458251953","27.413013458251953","27.413013458251953","26.440000534057617","26.440000534057617","26.440000534057617","15.274035453796387","15.274035453796387","15.274035453796387","15.84000015258789","15.84000015258789","15.84000015258789","14.792800903320312","14.792800903320312","14.792800903320312","15.59000015258789","15.59000015258789","15.59000015258789","14.725451469421387","14.725451469421387","14.725451469421387","15.609999656677246","15.609999656677246","15.609999656677246","15.947007179260254","15.947007179260254","15.947007179260254","16.969999313354492","16.969999313354492","16.969999313354492","14.841235160827637","14.841235160827637","14.841235160827637","14.90999984741211","14.90999984741211","14.90999984741211","15.065961837768555","15.065961837768555","15.065961837768555","16.469999313354492","16.469999313354492","16.469999313354492","21.485280990600586","21.485280990600586","21.485280990600586","25.18000030517578","25.18000030517578","25.18000030517578","21.24616050720215","21.24616050720215","21.24616050720215","25.139999389648438","25.139999389648438","25.139999389648438","20.598888397216797","20.598888397216797","20.598888397216797","24.690000534057617","24.690000534057617","24.690000534057617"
"106","34.738739013671875","34.738739013671875","34.738739013671875","28.09000015258789","28.09000015258789","28.09000015258789","29.86272430419922","29.86272430419922","29.86272430419922","28.09000015258789","28.09000015258789","28.09000015258789","30.15567970275879","30.15567970275879","30.15567970275879","28.09000015258789","28.09000015258789","28.09000015258789","14.72591781616211","14.72591781616211","14.72591781616211","15.239999771118164","15.239999771118164","15.239999771118164","14.280109405517578","14.280109405517578","14.280109405517578","14.960000038146973","14.960000038146973","14.960000038146973","14.1725492477417","14.1725492477417","14.1725492477417","15.029999732971191","15.029999732971191","15.029999732971191","15.482685089111328","15.482685089111328","15.482685089111328","15.579999923706055","15.579999923706055","15.579999923706055","14.315451622009277","14.315451622009277","14.315451622009277","14.15999984741211","14.15999984741211","14.15999984741211","14.63977336883545","14.63977336883545","14.63977336883545","15.069999694824219","15.069999694824219","15.069999694824219","20.729774475097656","20.729774475097656","20.729774475097656","24.010000228881836","24.010000228881836","24.010000228881836","20.71357536315918","20.71357536315918","20.71357536315918","24.459999084472656","24.459999084472656","24.459999084472656","20.054546356201172","20.054546356201172","20.054546356201172","23.8700008392334","23.8700008392334","23.8700008392334"
